            Time               X           Y           Z        Distance     Satellite  
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:47:11     -1947.8     -3760.6      1005.2     4352.7     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:47:21       -1947     -3773.7      957.36     4352.9     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:47:31       -1946     -3786.2      909.39     4353.1     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:47:41     -1944.8     -3798.3      861.29     4353.3     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:47:51     -1943.2     -3809.9      813.07     4353.5     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:48:01     -1941.5       -3821      764.73     4353.6     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:48:11     -1939.4     -3831.6       716.3     4353.8     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:48:21     -1937.2     -3841.7      667.76       4354     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:48:31     -1934.6     -3851.3      619.13     4354.1     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:48:41     -1931.8     -3860.4      570.42     4354.3     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:48:51     -1928.8       -3869      521.62     4354.4     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:49:01     -1925.5       -3877      472.75     4354.6     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:49:11     -1921.9     -3884.6      423.82     4354.7     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:50:51     -1872.7     -3932.2     -67.758     4355.9     "ActiveSat1"
    29-Apr-2025 16:49:21     -1918.1     -3891.7      374.82     4354.9     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:50:51     -1872.7     -3932.2     -67.758     4355.9     "ActiveSat1"
    29-Apr-2025 16:51:01     -1866.4     -3934.1     -116.99       4356     "ActiveSat1"
    29-Apr-2025 16:49:31     -1914.1     -3898.2      325.77       4355     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:50:51     -1872.7     -3932.2     -67.758     4355.9     "ActiveSat1"
    29-Apr-2025 16:51:01     -1866.4     -3934.1     -116.99       4356     "ActiveSat1"
    29-Apr-2025 16:51:11     -1859.8     -3935.5     -166.21       4356     "ActiveSat1"
    29-Apr-2025 16:49:41     -1909.8     -3904.3      276.68     4355.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:50:51     -1872.7     -3932.2     -67.758     4355.9     "ActiveSat1"
    29-Apr-2025 16:51:01     -1866.4     -3934.1     -116.99       4356     "ActiveSat1"
    29-Apr-2025 16:51:11     -1859.8     -3935.5     -166.21       4356     "ActiveSat1"
    29-Apr-2025 16:51:21       -1853     -3936.4     -215.42     4356.1     "ActiveSat1"
    29-Apr-2025 16:49:51     -1905.2     -3909.8      227.54     4355.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:50:51     -1872.7     -3932.2     -67.758     4355.9     "ActiveSat1"
    29-Apr-2025 16:51:01     -1866.4     -3934.1     -116.99       4356     "ActiveSat1"
    29-Apr-2025 16:51:11     -1859.8     -3935.5     -166.21       4356     "ActiveSat1"
    29-Apr-2025 16:51:21       -1853     -3936.4     -215.42     4356.1     "ActiveSat1"
    29-Apr-2025 16:51:31       -1846     -3936.8     -264.59     4356.2     "ActiveSat1"
    29-Apr-2025 16:50:01     -1900.4     -3914.8      178.37     4355.4     "ActiveSat1"
    29-Apr-2025 16:50:11     -1895.4     -3919.3      129.17     4355.5     "ActiveSat1"
    29-Apr-2025 16:50:21     -1890.1     -3923.3      79.954     4355.6     "ActiveSat1"
    29-Apr-2025 16:50:31     -1884.5     -3926.8      30.722     4355.7     "ActiveSat1"
    29-Apr-2025 16:50:41     -1878.7     -3929.7     -18.518     4355.8     "ActiveSat1"
    29-Apr-2025 16:50:51     -1872.7     -3932.2     -67.758     4355.9     "ActiveSat1"
